versicle_id,book_id,chapter_id,vNum,text_value
7941,9,264,23,"Pero Saúl se negó a comer. Entonces sus consejeros también le insistieron que comiera. Así que finalmente cedió, se levantó del suelo y tomó asiento."
7942,9,264,24,"La mujer había estado engordando un becerro, así que fue con rapidez y lo mató. Tomó un poco de harina, la amasó y horneó pan sin levadura."
7943,9,264,25,"Entonces les llevó la comida a Saúl y a sus consejeros, y comieron. Después salieron en la oscuridad de la noche."
7944,9,265,1,"Todo el ejército filisteo se movilizó en Afec, y los israelitas acamparon junto al manantial de Jezreel."
7945,9,265,2,"Mientras los gobernantes filisteos dirigían a sus tropas en grupos de cien y de mil, David y sus hombres marcharon por la retaguardia con el rey Aquis."
7946,9,265,3,"Pero los comandantes filisteos reclamaron: —¿Qué hacen aquí estos hebreos? Y Aquis les dijo: —Este es David, el siervo de Saúl, rey de Israel. Él ha estado conmigo por años, y no he encontrado en él ninguna falta, desde que llegó hasta el día de hoy."
7947,9,265,4,Pero los comandantes filisteos se enojaron. —¡Envíalo de vuelta a la ciudad que le diste!—le exigieron—. No puede ir con nosotros a la batalla. ¿Y si se vuelve contra nosotros durante la batalla y se convierte en nuestro adversario? ¿Qué mejor manera de reconciliarse con su amo que entregándole nuestras cabezas?
7948,9,265,5,"¿No es este el mismo David por quien las mujeres de Israel cantan en sus danzas: “Saúl mató a sus miles, y David, a sus diez miles”?"
7949,9,265,6,"Así que Aquis finalmente mandó traer a David y le dijo: —Juro por el Señor que has sido un aliado confiable. Pienso que debes ir conmigo a la batalla, porque no he encontrado una sola falla en ti desde que llegaste hasta el día de hoy. Pero los demás gobernantes filisteos no quieren ni oír hablar del tema."
7950,9,265,7,"Por favor, no los inquietes y regresa sin llamar la atención."
7951,9,265,8,—¿Qué he hecho para merecer esto?—preguntó David—. ¿Qué ha encontrado en su siervo para que no pueda ir y pelear contra los enemigos de mi señor el rey?
7952,9,265,9,"Pero Aquis insistió: —En lo que a mí respecta, eres tan perfecto como un ángel de Dios. Pero los comandantes filisteos tienen miedo e insisten en que no los acompañen en la batalla."
7953,9,265,10,"Ahora, levántate temprano en la mañana y vete con tus hombres en cuanto amanezca."
7954,9,265,11,"Entonces David y sus hombres regresaron a la tierra de los filisteos, mientras que el ejército filisteo avanzó hasta Jezreel."
7955,9,266,1,"Tres días después, cuando David y sus hombres llegaron a su casa en la ciudad de Siclag, encontraron que los amalecitas habían asaltado el Neguev y Siclag; habían destruido Siclag y la habían quemado hasta reducirla a cenizas."
7956,9,266,2,"Se habían llevado a las mujeres y a los niños y a todos los demás, pero sin matar a nadie."
7957,9,266,3,"Cuando David y sus hombres vieron las ruinas y se dieron cuenta de lo que les había sucedido a sus familias,"
7958,9,266,4,lloraron a más no poder.
7959,9,266,5,"Las dos esposas de David, Ahinoam de Jezreel y Abigail, la viuda de Nabal de Carmelo, estaban entre los que fueron capturados."
7960,9,266,6,"David ahora se encontraba en gran peligro, porque todos sus hombres estaban muy resentidos por haber perdido a sus hijos e hijas, y comenzaron a hablar acerca de apedrearlo. Pero David encontró fuerzas en el Señor su Dios."
7961,9,266,7,"Entonces le dijo a Abiatar, el sacerdote: —¡Tráeme el efod! Así que Abiatar lo trajo"
7962,9,266,8,"y David le preguntó al Señor: —¿Debo perseguir a esta banda de saqueadores? ¿Los atraparé? Y el Señor le dijo: —Sí, persíguelos. Recuperarás todo lo que te han quitado."
7963,9,266,9,De modo que David y sus seiscientos hombres salieron y llegaron al arroyo de Besor.
7964,9,266,10,"Pero doscientos de ellos estaban demasiado cansados para cruzar el arroyo, por lo que David continuó la persecución con cuatrocientos hombres."
7965,9,266,11,En el camino encontraron a un egipcio en un campo y lo llevaron a David. Le dieron pan para comer y agua para beber.
7966,9,266,12,"También le dieron parte de un pastel de higos y dos racimos de pasas, porque no había comido ni bebido nada durante tres días y tres noches. Al poco tiempo recobró sus fuerzas."
7967,9,266,13,"—¿A quién le perteneces y de dónde vienes?—le preguntó David. —Soy egipcio, esclavo de un amalecita—respondió—. Mi amo me abandonó hace tres días porque yo estaba enfermo."
7968,9,266,14,"Regresábamos de asaltar a los cereteos en el Neguev, el territorio de Judá y la tierra de Caleb, y acabábamos de incendiar Siclag."
7969,9,266,15,"—¿Me guiarás a esa banda de saqueadores?—preguntó David. El joven contestó: —Si haces un juramento en el nombre de Dios que no me matarás ni me devolverás a mi amo, entonces te guiaré a ellos."
7970,9,266,16,"Así que guio a David hasta los amalecitas, y los encontraron dispersos por los campos comiendo, bebiendo y bailando con alegría por el enorme botín que habían tomado de los filisteos y de la tierra de Judá."
7971,9,266,17,"Entonces David y sus hombres se lanzaron contra ellos y los mataron durante toda la noche y durante todo el día siguiente hasta la tarde. Ninguno de los amalecitas escapó, excepto cuatrocientos jóvenes que huyeron en camellos."
7972,9,266,18,Así que David recuperó todo lo que los amalecitas habían tomado y rescató a sus dos esposas.
7973,9,266,19,"No faltaba nada: fuera grande o pequeño, hijo o hija, ni ninguna otra cosa que se habían llevado. David regresó con todo."
7974,9,266,20,"También recuperó los rebaños y las manadas, y sus hombres los arrearon delante de los demás animales. «¡Este botín le pertenece a David!», dijeron."
7975,9,266,21,"Luego David regresó al arroyo de Besor y se encontró con los doscientos hombres que se habían quedado rezagados porque estaban demasiado cansados para seguir con él. Entonces salieron para encontrarse con David y con sus hombres, y David los saludó con alegría."
7976,9,266,22,"Pero unos alborotadores entre los hombres de David dijeron: —Ellos no fueron con nosotros, así que no pueden tener nada del botín que recuperamos. Denles sus esposas e hijos y díganles que se vayan."
7977,9,266,23,"Pero David dijo: —¡No, mis hermanos! No sean egoístas con lo que el Señor nos dio. Él nos protegió y nos ayudó a derrotar a la banda de saqueadores que nos atacó."
7978,9,266,24,¿Quién les hará caso cuando hablan así? Compartiremos por partes iguales tanto con los que vayan a la batalla como con los que cuiden las pertenencias.
7979,9,266,25,"A partir de entonces, David estableció este dicho como decreto y ordenanza en Israel y hasta el día de hoy todavía se cumple."
7980,9,266,26,"Cuando llegó a Siclag, David envió parte del botín a los ancianos de Judá, quienes eran sus amigos. «Esto es un regalo para ustedes—les dijo David—, tomado de los enemigos del Señor »."
7981,9,266,27,"Los regalos fueron enviados a la gente de las siguientes ciudades que David había visitado: Betel, Ramot-neguev, Jatir,"
7982,9,266,28,"Aroer, Sifmot, Estemoa,"
7983,9,266,29,"Racal, las ciudades de Jerameel, las ciudades de los ceneos,"
7984,9,266,30,"Horma, Corasán, Atac,"
7985,9,266,31,"Hebrón, y a todos los demás lugares que David había visitado con sus hombres."
7986,9,267,1,"Ahora bien, los filisteos atacaron a Israel, y los hombres de Israel huyeron ante ellos. Mataron a muchos en las laderas del monte Gilboa."
7987,9,267,2,"Los filisteos cercaron a Saúl y a sus hijos, y mataron a tres de ellos: Jonatán, Abinadab y Malquisúa."
7988,9,267,3,"La batalla se intensificó cerca de Saúl, y los arqueros filisteos lo alcanzaron y lo hirieron gravemente."
7989,9,267,4,"Con gemidos, Saúl le dijo a su escudero: «Toma tu espada y mátame antes de que estos filisteos paganos lleguen para atravesarme, burlarse de mí y torturarme». Pero su escudero tenía miedo y no quiso hacerlo. Entonces Saúl tomó su propia espada y se echó sobre ella."
7990,9,267,5,"Cuando su escudero vio que Saúl estaba muerto, se echó sobre su propia espada y murió junto al rey."
7991,9,267,6,"Así que Saúl, sus tres hijos, su escudero y sus tropas murieron juntos en ese mismo día."
7992,9,267,7,"Cuando los israelitas que se encontraban al otro lado del valle de Jezreel y más allá del Jordán vieron que el ejército israelita había huido y que Saúl y sus hijos estaban muertos, abandonaron sus ciudades y huyeron. Entonces los filisteos entraron y ocuparon sus ciudades."
7993,9,267,8,"Al día siguiente, cuando los filisteos salieron a despojar a los muertos, encontraron los cuerpos de Saúl y de sus tres hijos en el monte Gilboa."
7994,9,267,9,Entonces le cortaron la cabeza a Saúl y le quitaron su armadura. Luego proclamaron las buenas noticias de la muerte de Saúl en su templo pagano y a la gente en toda la tierra de Filistea.
7995,9,267,10,"Pusieron su armadura en el templo de Astoret, y colgaron su cuerpo en la muralla de la ciudad de Bet-sán."
7996,9,267,11,"Pero cuando el pueblo de Jabes de Galaad se enteró de lo que los filisteos le habían hecho a Saúl,"
7997,9,267,12,"todos los valientes guerreros viajaron toda la noche hasta Bet-sán y bajaron los cuerpos de Saúl y de sus hijos de la muralla. Llevaron los cuerpos a Jabes, donde los incineraron."
7998,9,267,13,Luego tomaron los huesos y los enterraron debajo del árbol de tamarisco en Jabes y ayunaron por siete días.
7999,10,268,1,"Después de la muerte de Saúl, David regresó de su victoria sobre los amalecitas y pasó dos días en Siclag."
8000,10,268,2,Al tercer día llegó un hombre del campamento del ejército de Saúl con sus ropas rasgadas y polvo sobre la cabeza en señal de duelo. El hombre cayó al suelo y se postró delante de David con profundo respeto.
8001,10,268,3,—¿De dónde vienes?—le preguntó David. —Me escapé del campamento israelita—le respondió el hombre.
8002,10,268,4,—¿Qué sucedió?—preguntó David—. Cuéntame lo que pasó en la batalla. —Todo nuestro ejército huyó de la batalla—le contó—. Murieron muchos hombres. Saúl y su hijo Jonatán también están muertos.
8003,10,268,5,—¿Cómo sabes que Saúl y Jonatán están muertos?—le insistió David al joven.
8004,10,268,6,"El hombre respondió: —Sucedió que yo estaba en el monte Gilboa, y allí estaba Saúl apoyado en su lanza mientras se acercaban los enemigos en sus carros de guerra."
8005,10,268,7,"Cuando se dio vuelta y me vio, me gritó que me acercara a él. “¿Qué quiere que haga?”, le pregunté"
8006,10,268,8,y él me contestó: “¿Quién eres?”. Le respondí: “Soy un amalecita”.
8007,10,268,9,"Entonces me suplicó: “Ven aquí y sácame de mi sufrimiento, porque el dolor es terrible y quiero morir”."
8008,10,268,10,"»De modo que lo maté—dijo el amalecita a David—, porque me di cuenta de que no iba a vivir. Luego tomé su corona y su brazalete y se los he traído a usted, mi señor."
8009,10,268,11,"Al escuchar las noticias, David y sus hombres rasgaron sus ropas en señal de dolor."
8010,10,268,12,"Hicieron duelo, lloraron y ayunaron todo el día por Saúl y su hijo Jonatán, también por el ejército del Señor y por la nación de Israel, porque ese día habían muerto a espada."
8011,10,268,13,"Luego David le dijo al joven que trajo la noticia: —¿De dónde eres? —Soy un extranjero—contestó—, un amalecita que vive en su tierra."
8012,10,268,14,—¿Y cómo no tuviste temor de matar al ungido del Señor?—le preguntó David.
8013,10,268,15,"Entonces le ordenó a uno de sus hombres: —¡Mátalo! Enseguida el hombre le clavó su espada al amalecita y lo mató,"
8014,10,268,16,y David dijo: —Te condenaste a ti mismo al confesar que mataste al ungido del Señor.
8015,10,268,17,"David compuso un canto fúnebre por Saúl y Jonatán,"
8016,10,268,18,y ordenó que se lo enseñaran al pueblo de Judá. Es conocido como el Cántico del arco y está registrado en El libro de Jaser:
8017,10,268,19,"¡Oh Israel, tu orgullo y tu alegría yacen muertos en las colinas! ¡Oh, cómo han caído los héroes poderosos!"
8018,10,268,20,"No lo anuncien en Gat, ni lo proclamen en las calles de Ascalón, o las hijas de los filisteos se alegrarán y los paganos se reirán con aires de triunfo."
8019,10,268,21,"Oh montes de Gilboa, que no caiga sobre ustedes lluvia ni rocío, ni haya campos fructíferos que produzcan ofrendas de grano. Pues fue allí donde se contaminó el escudo de los héroes poderosos; el escudo de Saúl ya no será ungido con aceite."
8020,10,268,22,"El arco de Jonatán era potente, y la espada de Saúl realizó su trabajo mortífero. Derramaron la sangre de sus enemigos y atravesaron a muchos héroes poderosos."
8021,10,268,23,"¡Cuán amados y agradables fueron Saúl y Jonatán! Estuvieron juntos en la vida y en la muerte. Eran más rápidos que águilas, más fuertes que leones."
8022,10,268,24,"Oh mujeres de Israel, lloren por Saúl, porque él las vistió con lujosas ropas escarlatas, con prendas adornadas de oro."
8023,10,268,25,"¡Oh, cómo han caído los héroes poderosos en batalla! Jonatán yace muerto en las colinas."
8024,10,268,26,"¡Cómo lloro por ti, Jonatán, hermano mío! ¡Oh, cuánto te amaba! Tu amor por mí fue profundo, ¡más profundo que el amor de las mujeres!"
8025,10,268,27,"¡Oh, cómo han caído los héroes poderosos! Despojados de sus armas, yacen muertos."
8026,10,269,1,"Después de esto, David le preguntó al Señor: —¿Debo regresar a alguna de las ciudades de Judá? —Sí—respondió el Señor. —¿A qué ciudad debo ir?—preguntó David. —A Hebrón—contestó el Señor."
8027,10,269,2,"Las dos esposas de David eran Ahinoam de Jezreel y Abigail, la viuda de Nabal de Carmelo. David, sus esposas"
8028,10,269,3,"y los hombres de David junto con sus familias se mudaron a Judá, y se establecieron en las aldeas cercanas a Hebrón."
8029,10,269,4,"Después llegaron los hombres de Judá y ungieron a David rey del pueblo de Judá. Cuando David se enteró de que los hombres de Jabes de Galaad habían enterrado a Saúl,"
8030,10,269,5,les envió el siguiente mensaje: «Que el Señor los bendiga por haber sido tan leales a su señor Saúl y por haberle dado un entierro digno.
8031,10,269,6,"¡Que el Señor, a cambio, sea leal a ustedes y los recompense con su amor inagotable! Yo también los recompensaré por lo que han hecho."
8032,10,269,7,"Ahora que Saúl ha muerto, les pido que sean mis súbditos valientes y leales, igual que el pueblo de Judá, que me ha ungido como su nuevo rey»."
8033,10,269,8,"Sin embargo, Abner, hijo de Ner, comandante del ejército de Saúl, ya había ido a Mahanaim con Is-boset, hijo de Saúl."
8034,10,269,9,"Allí proclamó a Is-boset rey de Galaad, de Jezreel, de Efraín, de Benjamín, de la tierra de los gesuritas y del resto de Israel."
8035,10,269,10,"Is-boset, hijo de Saúl, tenía cuarenta años cuando llegó a ser rey, y gobernó desde Mahanaim dos años. Mientras tanto, el pueblo de Judá permaneció leal a David."
8036,10,269,11,David hizo de Hebrón su ciudad capital y gobernó como rey de Judá siete años y medio.
8037,10,269,12,"Cierto día, Abner dirigió a las tropas de Is-boset desde Mahanaim a Gabaón."
8038,10,269,13,"Por el mismo tiempo, Joab, hijo de Sarvia, salió al frente de las tropas de David. Los dos ejércitos se encontraron en el estanque de Gabaón y se sentaron frente a frente en lados opuestos del estanque."
8039,10,269,14,Entonces Abner le sugirió a Joab: —Propongo que algunos de nuestros guerreros se enfrenten aquí cuerpo a cuerpo delante de nosotros. —Muy bien—asintió Joab.
8040,10,269,15,"Así que se eligieron doce hombres de cada grupo para pelear, doce hombres de Benjamín que representaban a Is-boset, hijo de Saúl, y doce que representaban a David."
8041,10,269,16,"Cada uno agarró a su oponente del cabello y clavó su espada en el costado del otro, de modo que todos murieron. A partir de entonces, ese lugar en Gabaón se conoce como el Campo de las Espadas."
8042,10,269,17,"Ese día se desencadenó una feroz batalla, y las fuerzas de David derrotaron a Abner y a los hombres de Israel."
8043,10,269,18,"Joab, Abisai y Asael—los tres hijos de Sarvia—estaban entre las fuerzas de David ese día. Asael podía correr como una gacela"
8044,10,269,19,y comenzó a correr tras Abner; lo persiguió sin tregua y no se detuvo para nada.
8045,10,269,20,"Cuando Abner se dio vuelta y lo vio venir, le gritó: —¿Eres tú, Asael? —Sí, soy yo—le contestó."
8046,10,269,21,—¡Ve a pelear con otro!—le advirtió Abner—. Enfréntate a uno de los jóvenes y despójalo de sus armas. Pero Asael siguió persiguiéndolo.
8047,10,269,22,Abner le volvió a gritar: —¡Vete de aquí! No quiero matarte. ¿Cómo podría dar la cara a tu hermano Joab?
8048,10,269,23,"Pero Asael se negó a regresar, entonces Abner le clavó la parte trasera de su lanza en el estómago. La lanza le salió por la espalda y Asael cayó muerto al suelo. Todos los que pasaban por allí se detenían, al ver a Asael tendido muerto."
8049,10,269,24,"Cuando Joab y Abisai se enteraron de lo sucedido, salieron a perseguir a Abner. El sol ya se ponía cuando llegaron a la colina de Amma, cerca de Gía en el camino que lleva al desierto de Gabaón."
8050,10,269,25,"Las tropas de Abner, de la tribu de Benjamín, se reagruparon allí en la cima de la colina para tomar posiciones."
8051,10,269,26,Abner le gritó a Joab: —¿Es inevitable que nos matemos unos a otros? ¿No te das cuenta de que lo único que produce es amargura? ¿Cuándo vas a ordenar que tus hombres dejen de perseguir a sus hermanos israelitas?
8052,10,269,27,"Entonces dijo Joab: —Si no hubieras hablado, solo Dios sabe lo que habría pasado, porque los habríamos perseguido toda la noche de ser necesario."
8053,10,269,28,"De manera que Joab tocó el cuerno de carnero, y sus hombres dejaron de perseguir a las tropas de Israel."
8054,10,269,29,Durante toda esa noche Abner y sus hombres retrocedieron por el valle del Jordán. Cruzaron el río Jordán y viajaron toda la mañana sin detenerse hasta llegar a Mahanaim.
8055,10,269,30,"Mientras tanto, Joab y sus hombres también regresaron a casa. Cuando Joab contó sus bajas, descubrió que solo faltaban diecinueve hombres, además de Asael."
8056,10,269,31,"Pero murieron trescientos sesenta hombres de Abner, todos de la tribu de Benjamín."
8057,10,269,32,Joab y sus hombres llevaron el cuerpo de Asael a Belén y lo enterraron en la tumba de su padre. Luego viajaron toda la noche y llegaron a Hebrón al amanecer.
8058,10,270,1,"Este fue el comienzo de una larga guerra entre los que eran leales a Saúl y los que eran leales a David. Con el paso del tiempo, David se volvió cada vez más fuerte, mientras que la dinastía de Saúl se iba debilitando."
8059,10,270,2,"Estos son los hijos que le nacieron a David en Hebrón: El mayor fue Amnón, y su madre fue Ahinoam de Jezreel."
8060,10,270,3,"El segundo fue Daniel, y su madre fue Abigail, la viuda de Nabal de Carmelo. El tercero fue Absalón, y su madre fue Maaca, hija de Talmai, rey de Gesur."
8061,10,270,4,"El cuarto fue Adonías, y su madre fue Haguit. El quinto fue Sefatías, y su madre fue Abital."
8062,10,270,5,"El sexto fue Itream, y su madre fue Egla, esposa de David. Todos estos hijos le nacieron a David en Hebrón."
8063,10,270,6,"Como la guerra entre la casa de Saúl y la casa de David continuaba, Abner llegó a ser un poderoso líder entre los que eran leales a Saúl."
8064,10,270,7,"Cierto día Is-boset, hijo de Saúl, acusó a Abner de haberse acostado con una de las concubinas de su padre, una mujer llamada Rizpa, hija de Aja."
8065,10,270,8,"Abner se puso furioso. «¿Soy acaso un perro de Judá para que me trates a patadas?—le gritó—. Después de todo lo que hice por tu padre Saúl, por su familia y por sus amigos al no entregarlos a David, ¿es mi recompensa que me culpes por lo de esta mujer?"
8066,10,270,9,¡Que Dios me castigue y aun me mate si no hago todo lo posible para ayudar a David a que consiga lo que el Señor le prometió!
8067,10,270,10,"Voy a tomar el reino de Saúl y entregárselo a David. Voy a establecer el reino de David sobre Israel al igual que sobre Judá, todo el territorio desde Dan en el norte hasta Beerseba en el sur»."
8068,10,270,11,"Is-boset no se atrevió a decir ni una sola palabra más, porque tenía miedo de lo que Abner pudiera hacer."
8069,10,270,12,Entonces Abner envió mensajeros a decirle a David: «¿Acaso no le pertenece a usted toda la tierra? Haga un pacto solemne conmigo y le ayudaré a que todo Israel se ponga de su parte».
8070,10,270,13,"«Muy bien—respondió David—, pero no negociaré contigo a menos que cuando vengas me traigas a mi esposa Mical, hija de Saúl»."
8071,10,270,14,"Además David envió este mensaje a Is-boset, hijo de Saúl: «Devuélveme a mi esposa Mical, pues la compré con la vida de cien filisteos»."
8072,10,270,15,"Entonces Is-boset quitó a Mical de su marido Palti, hijo de Lais."
8073,10,270,16,"Palti la siguió hasta Bahurim, llorando todo el camino, por eso Abner le dijo: «¡Regresa a tu casa!». Así que Palti volvió a casa."
8074,10,270,17,"Mientras tanto, Abner había consultado con los ancianos de Israel y les dijo: «Desde hace tiempo ustedes han querido hacer a David su rey."
8075,10,270,18,¡Ahora es el momento! Pues el Señor ha dicho: “Yo he elegido a David para que salve a mi pueblo Israel de manos de los filisteos y de sus demás enemigos”».
8076,10,270,19,Abner también habló con los hombres de Benjamín. Después se fue a Hebrón para decirle a David que todo el pueblo de Israel y de Benjamín aceptaban apoyarlo.
8077,10,270,20,"Cuando Abner y veinte de sus hombres llegaron a Hebrón, David los recibió con un gran banquete."
8078,10,270,21,"Luego Abner propuso a David: «Déjeme que vaya y convoque a todo Israel a una asamblea para que apoye a mi señor, el rey. Los israelitas harán un pacto con usted para hacerlo su rey, y usted gobernará todo lo que desea su corazón». Así que David despidió a Abner en paz."
8079,10,270,22,"Pero justo después que David despidió a Abner en paz, Joab y algunas de las tropas de David regresaron de una incursión y traían un gran botín."
8080,10,270,23,"Cuando Joab llegó, le dijeron que Abner acababa de visitar al rey y que David lo había enviado en paz."
8081,10,270,24,Entonces Joab fue de prisa a ver al rey y le preguntó: «¿Qué ha hecho usted? ¿Qué pretende al dejar ir a Abner?
8082,10,270,25,¡Sabe perfectamente bien que vino para espiarlo y averiguar todo lo que está haciendo!».
8083,10,270,26,"Con eso Joab dejó a David y envió mensajeros para que alcanzaran a Abner y le pidieran que regresara. Ellos lo encontraron junto al pozo de Sira y lo trajeron de regreso, sin que David supiera nada."
8084,10,270,27,"Cuando Abner llegó de nuevo a Hebrón, Joab lo llevó aparte, a las puertas de la ciudad, como si fuera a hablar en privado con él. Pero lo apuñaló en el estómago y lo mató en venganza por la muerte de su hermano Asael."
8085,10,270,28,"Cuando David se enteró, declaró: «Juro por el Señor que yo y mi reino somos inocentes para siempre de este crimen cometido contra Abner, hijo de Ner."
8086,10,270,29,"Joab y su familia son los culpables. ¡Que la familia de Joab sea maldita! Que nunca falte un hombre de cada generación que padezca de llagas o de lepra, o que camine con muletas, o que muera a espada o que mendigue comida»."
8087,10,270,30,"Joab y su hermano Abisai mataron a Abner, porque este había matado a su hermano Asael en la batalla de Gabaón."
8088,10,270,31,"Entonces David les dijo a Joab y a todos los que estaban con él: «Rásguense la ropa, pónganse tela áspera y hagan duelo por Abner». El rey David en persona caminó detrás del cortejo fúnebre hasta la tumba."
8089,10,270,32,"Así que enterraron a Abner en Hebrón, y el rey y todo el pueblo lloraron junto a la tumba."
8090,10,270,33,Luego el rey cantó este canto fúnebre por Abner: «¿Acaso tenía que morir Abner como mueren los necios?
8091,10,270,34,"Tus manos no estaban atadas; tus pies no estaban encadenados. No, fuiste asesinado, víctima de un complot perverso». Entonces todo el pueblo lloró nuevamente por Abner."
8092,10,270,35,David rehusó comer el día del funeral y todos le suplicaban que comiera. Pero David había hecho el siguiente juramento: «Que Dios me castigue y aun me mate si como algo antes de que se ponga el sol».
8093,10,270,36,"Esto agradó mucho a los israelitas. De hecho, todo lo que el rey hacía les agradaba."
8094,10,270,37,Así que todos en Judá y en Israel comprendieron que David no era responsable de la muerte de Abner.
8095,10,270,38,"Después, el rey David les dijo a sus oficiales: «¿No se dan cuenta de que hoy un gran comandante ha caído en Israel?"
8096,10,270,39,"Y aunque soy el rey ungido, estos dos hijos de Sarvia, Joab y Abisai, son demasiado fuertes para que yo los controle. Por eso, que el Señor les dé a estos hombres malignos su paga por sus malas acciones»."
8097,10,271,1,"Cuando Is-boset, el hijo de Saúl, se enteró de la muerte de Abner en Hebrón, se acobardó y todo Israel quedó paralizado de miedo."
8098,10,271,2,"Ahora bien, había dos hermanos, Baana y Recab, que eran capitanes de los destacamentos de asalto de Is-boset. Eran hijos de Rimón, un miembro de la tribu de Benjamín que vivía en Beerot. La ciudad de Beerot ahora forma parte del territorio de Benjamín"
8099,10,271,3,"porque los habitantes originarios de Beerot huyeron a Gitaim, donde todavía viven como extranjeros."
8100,10,271,4,"(Jonatán, hijo de Saúl, tuvo un hijo llamado Mefiboset, quien quedó lisiado de niño. Cuando Mefiboset tenía cinco años, llegó la noticia desde Jezreel de que Saúl y Jonatán habían muerto en batalla. Al enterarse la niñera, tomó al niño y huyó; pero, con el apuro, se le cayó y quedó lisiado)."
8101,10,271,5,"Cierto día, Recab y Baana, los hijos de Rimón de Beerot, fueron a la casa de Is-boset cerca del mediodía mientras él dormía la siesta."
8102,10,271,6,"A la portera, quien había estado zarandeando trigo, le dio sueño y se durmió. Así que Recab y Baana pasaron desapercibidos."
8103,10,271,7,"Entraron en la casa y encontraron a Is-boset dormido en su cama. Lo golpearon, lo mataron y le cortaron la cabeza. Luego tomaron la cabeza y huyeron durante la noche a través del valle del Jordán."
8104,10,271,8,"Cuando llegaron a Hebrón le presentaron la cabeza de Is-boset a David y exclamaron: —¡Mire! Aquí está la cabeza de Is-boset, el hijo de su enemigo Saúl, quien intentó matarlo. ¡El Señor le ha dado hoy a mi señor el rey venganza sobre Saúl y toda su familia!"
8105,10,271,9,"Pero David les dijo a Recab y a Baana: —El Señor, quien me salvó de mis enemigos, es mi testigo."
8106,10,271,10,"Una vez alguien me dijo: “Saúl ha muerto”, pensando que me traía buenas noticias. Pero yo lo agarré y lo maté en Siclag. ¡Esa fue la recompensa que le di por sus noticias!"
8107,10,271,11,¿Cuánto más debo recompensar a los hombres malignos que mataron a un hombre inocente en su propia casa y mientras estaba en la cama? ¿No debería hacerlos responsables de su sangre y así liberar al mundo de su presencia?
8108,10,271,12,"Entonces David ordenó a sus hombres que los mataran, y así lo hicieron. Les cortaron las manos y los pies, y colgaron sus cuerpos junto al estanque de Hebrón. Luego tomaron la cabeza de Is-boset y la enterraron en la tumba de Abner en Hebrón."
8109,10,272,1,Luego todas las tribus de Israel fueron a David en Hebrón y le dijeron: «Somos de la misma sangre.
8110,10,272,2,"En el pasado, cuando Saúl era nuestro rey, en realidad era usted quien dirigía a las fuerzas de Israel. Y el Señor le dijo: “Tú serás el pastor de mi pueblo Israel; tú serás el líder de Israel”»."
8111,10,272,3,"De modo que allí en Hebrón el rey David hizo un pacto ante el Señor con todos los ancianos de Israel, y lo ungieron rey de Israel."
8112,10,272,4,"David tenía treinta años cuando comenzó a reinar, y reinó cuarenta años."
8113,10,272,5,"Había reinado sobre Judá desde Hebrón siete años y seis meses, y desde Jerusalén reinó sobre todo Israel y Judá por treinta y tres años."
8114,10,272,6,"Luego David guio a sus hombres a Jerusalén para pelear contra los jebuseos, los habitantes originarios de esa tierra, que vivían allí. Los jebuseos se mofaban de David: «¡Jamás entrarás aquí! ¡Hasta los ciegos y los cojos pueden impedir que ingreses!». Pues los jebuseos pensaban que estaban a salvo."
8115,10,272,7,"Pero David tomó la fortaleza de Sion, la que ahora se llama Ciudad de David."
8116,10,272,8,"El día del ataque, David les dijo a sus tropas: «Odio a esos jebuseos “cojos” y “ciegos”. Todo el que ataque la ciudad, que haga su entrada por el túnel de agua ». Este es el origen del dicho: «Ni el ciego ni el cojo pueden entrar en la casa»."
8117,10,272,9,"Así que David hizo de la fortaleza su casa y la llamó la Ciudad de David. Extendió la ciudad, comenzando desde los terraplenes, y continuó hacia adentro."
8118,10,272,10,"David se hacía cada vez más poderoso, porque el Señor Dios de los Ejércitos Celestiales estaba con él."
8119,10,272,11,"Luego Hiram, rey de Tiro, envió mensajeros a David, junto con madera de cedro, así como carpinteros y canteros, quienes construyeron un palacio para David."
8120,10,272,12,Entonces David se dio cuenta de que el Señor lo había confirmado como rey de Israel y que había bendecido su reino por amor a su pueblo Israel.
8121,10,272,13,"Después de mudarse de Hebrón a Jerusalén, David tomó más concubinas y esposas, y ellas tuvieron más hijos e hijas."
8122,10,272,14,"Estos son los nombres de los hijos de David que nacieron en Jerusalén: Samúa, Sobab, Natán, Salomón,"
8123,10,272,15,"Ibhar, Elisúa, Nefeg, Jafía,"
8124,10,272,16,"Elisama, Eliada y Elifelet."
8125,10,272,17,"Cuando los filisteos se enteraron de que David había sido ungido rey de Israel, movilizaron todas sus fuerzas para capturarlo; pero le avisaron a David que venían, así que entró en la fortaleza."
8126,10,272,18,Los filisteos llegaron y se desplegaron por todo el valle de Refaim.
8127,10,272,19,"Entonces David le preguntó al Señor: —¿Debo salir a pelear contra los filisteos? ¿Los entregarás en mis manos? El Señor le contestó a David: —Sí, adelante. Te aseguro que te los entregaré."
8128,10,272,20,Entonces David fue a Baal-perazim y allí derrotó a los filisteos. «¡El Señor lo hizo!—exclamó David—. ¡Él irrumpió en medio de mis enemigos como una violenta inundación!». Así que llamó a ese lugar Baal-perazim (que significa «el Señor que irrumpe»).
8129,10,272,21,"Los filisteos abandonaron allí sus ídolos, y David y sus hombres los confiscaron."
