versicle_id,book_id,chapter_id,vNum,text_value
3884,4,131,23,그러므로 그들은 내가 그들의 조상들에게 약속한 땅을 절대로 보지 못할 것이며 나를 멸시한 자도 그 땅을 보지 못할 것이다.
3885,4,131,24,그러나 내 종 갈렙만은 그들과 다른 정신을 가지고 전적으로 나를 따랐으므로 그가 탐지한 땅으로 내가 그를 인도하겠다. 그의 후손들이 그 땅을 차지할 것이다.
3886,4,131,25,그 땅 계곡에는 지금 아말렉족과 가나안족이 살고 있다. 그러므로 너희는 내일 돌아서 홍해로 가는 길을 따라 광야로 들어가거라.”
3887,4,131,26,여호와께서 모세와 아론에게 말씀하셨다.
3888,4,131,27,“이 악한 백성이 언제까지 나에게 불평할 것인가? 나는 이들이 원망하는 소리를 다 들었다.
3889,4,131,28,너희는 그들에게 내가 이렇게 말한다고 일러 주어라. ‘내가 분명히 말하지만 내가 살아 있는 한 너희 말대로 해 주겠다.
3890,4,131,31,너희는 너희 자녀들이 사로잡혀갈 것이라고 말했으나 나는 그들을 인도하여 너희가 거절한 땅으로 들어가 살게 하겠다.
3891,4,131,32,그러나 너희는 이 광야에서 쓰러져 죽을 것이다.
3892,4,131,33,그리고 나를 불신한 너희 죄 때문에 너희 자녀들은 너희가 한 사람도 남지 않고 다 죽을 때까지 광야에서 40년 동안 방황할 것이다.
3893,4,131,34,너희는 그 땅을 탐지하는 데 소요된 40일의 하루를 년으로 계산하여 40년 동안 너희 죄의 대가를 받을 것이다. 그러면 너희가 나를 거절한 결과가 어떤 것임을 알게 될 것이다.’
3894,4,131,35,“나 여호와가 분명히 말하지만 함께 모여 나를 거역하는 이 악한 백성에게 내가 말한 것을 반드시 행하겠다. 그들은 이 광야에서 다 죽어 없어질 것이다.”
3895,4,131,38,그러나 그 땅을 탐지하러 갔던 사람들 중에 눈의 아들 여호수아와 여분네의 아들 갈렙만은 살아 남았다.
3896,4,131,39,모세가 하나님의 말씀을 백성들에게 전하자 그들은 몹시 슬퍼하였다.
3897,4,131,40,다음날 아침 일찍 그들은 산간 지대를 향해 올라가면서 “우리가 여호와께 죄를 지었습니다. 여호와께서 약속하신 땅으로 우리가 올라가겠습니다” 하였으나
3898,4,131,41,모세는 그들에게 이렇게 말하였다. “왜 여러분은 여호와의 명령에 불순종합니까? 여러분은 성공하지 못할 것입니다.
3899,4,131,42,올라가지 마십시오. 여호와께서 여러분과 함께 계시지 않으므로 여러분은 원수들에게 패할 것입니다.
3900,4,131,43,여러분 앞에는 아말렉족과 가나안족이 있습니다. 여러분이 여호와를 저버렸기 때문에 여호와께서 여러분과 함께하지 않으실 것입니다. 그래서 여러분은 칼날에 쓰러질 것입니다.”
3901,4,131,44,여호와의 법궤와 모세가 진영을 떠나지 않았는데도 그들은 산간 지대로 올라갔다.
3902,4,131,45,그러자 그 곳에 사는 아말렉족과 가나안족이 내려와 그들을 공격하여 대파시키고 호르마까지 추격하였다.
3903,4,131,2930,너희는 이 광야에서 쓰러져 죽을 것이 다. 너희가 나에게 불평하였으므로 여분네의 아들 갈렙과 눈의 아들 여호수아를 제외하고 나를 원망한 20세 이상의 사람들은 내가 약속한 땅에 하나도 들어가지 못할 것이다.
3904,4,131,3637,모세의 지시를 받아 땅을 탐지하고 돌아와 허위 보고로 백성들을 충동하여 모세를 원망하게 만든 그 정찰대원들은 여호와의 재앙을 받아 죽었다.
3905,4,132,1,여호와께서 모세를 통하여 이스라엘 백성에게 이렇게 말씀하셨다. “내가
3906,4,132,2,줄 땅에 들어가서
3907,4,132,3,너희가 나 여호와에게 불로 태워 드리는 번제나 서약을 지키는 제사나 자진해서 드리는 낙헌제나 명절 때마다 드리는 제사에 소나 양을 향기로운 제물로 드리려고 하면
3908,4,132,4,이 예물을 드리는 사람은 고운 밀가루 2.2리터에 기름 약 리터를 섞은 소제물을 바치고
3909,4,132,5,번제나 다른 제사에 어린 양을 제물로 바칠 때는 포도주 약 리터를 전제로 함께 바쳐야 한다.
3910,4,132,6,“그리고 숫양을 제물로 바칠 때는 고운 밀가루 4.4리터에 기름 약 1.2리터를 섞은 소제물과
3911,4,132,7,전제로 포도주 1.2리터를 함께 바쳐 나 여호와를 기쁘게 하는 향기로운 제물이 되게 하라.
3912,4,132,8,“번제나 서약을 지키는 제사나 화목제에 수송아지를 바칠 때는
3913,4,132,9,고운 밀가루 6.6리터에 기름 1.8리터를 섞은 소제와
3914,4,132,10,전제로 포도주 1.8리터를 함께 바쳐 나 여호와를 기쁘게 하는 향기로운 화제가 되게 하라.
3915,4,132,17,여호와께서 모세를 통하여 이스라엘 백성에게 다시 말씀하셨다.
3916,4,132,18,“너희는 내가 인도하는 땅에 들어가
3917,4,132,19,그 땅에서 난 양식을 먹을 때에 그 중 일부를 나 여호와에게 예물로 바쳐라.
3918,4,132,20,처음 거둔 곡식으로 빵을 만들어서 타작한 곡식을 바칠 때처럼 들어올려 바쳐라.
3919,4,132,21,너희는 처음 거둔 곡식으로 빵을 만들어 바치는 이 특별한 예물을 나 여호와에게 대대로 바쳐야 한다.
3920,4,132,25,제사장이 백성을 위해 속죄하면 모든 백성이 용서받게 될 것이다. 이것은 백성 전체가 알지 못하여 죄를 범했지만 나 여호와에게 화제와 속죄제물을 드렸기 때문이다.
3921,4,132,26,이와 같이 잘 알지 못하고 범한 잘못에 대해서는 이스라엘 백성은 물론 그들 가운데 사는 외국인도 용서받게 될 것이다.
3922,4,132,27,“만일 어떤 개인이 무의식 중에 죄를 범하면 그는 속죄제물로 일 년 된 암염소를 바쳐야 하며
3923,4,132,28,제사장은 나 여호와 앞에서 그를 위해 속죄해야 한다. 그러면 그 사람이 용서받게 될 것이다.
3924,4,132,29,너희 이스라엘 사람이건 너희 가운데 사는 외국인이건 무의식 중에 죄를 범한 자에게는 이 법이 동일하게 적용된다.
3925,4,132,30,“그러나 이스라엘 사람이든 외국인이든 고의적으로 죄를 범하면 그는 나 여호와를 멸시하는 자이므로 그를 처형시켜라.
3926,4,132,31,그는 나 여호와의 말을 무시하고 내 명령을 어겼기 때문에 그 죄의 대가를 받아 죽는 것이 마땅하다.”
3927,4,132,32,이스라엘 사람들이 광야에 있을 때 어떤 사람이 안식일에 나무를 하다가 발각되어
3928,4,132,33,모세와 아론과 이스라엘 군중 앞에 끌려왔다.
3929,4,132,34,그러나 그들은 그를 어떻게 해야 할지 몰라서 가두어 두었다.
3930,4,132,35,그때 여호와께서 모세에게 “그를 처형하라. 너희 모든 군중이 진영 밖에서 그를 돌로 쳐죽여라” 하고 말씀하셨다.
3931,4,132,36,그래서 그들은 여호와께서 모세에게 명령하신 대로 그를 진영 밖으로 끌고 가서 돌로 쳐죽였다.
3932,4,132,37,여호와께서 모세를 통하여 이스라엘 백성에게 이렇게 말씀하셨다.
3933,4,132,38,“너희는 대대로 옷단에 술을 달고 청색 끈을 그 술에 달아라.
3934,4,132,39,너희가 이것을 볼 때마다 나의 모든 명령을 기억하고 지키며 나를 떠나지 않고 너희 방종한 생각이나 욕심을 따라 살지 않게 될 것이다.
3935,4,132,40,이것은 너희가 나의 명령을 잊지 않고 지키며 너희 하나님 앞에 거룩하게 살도록 하기 위해서이다.
3936,4,132,41,나는 너희 하나님이 되려고 너희를 이집트에서 인도해 낸 너희 하나님 여호와이다. 나는 너희 하나님 여호와이다.”
3937,4,132,1112,이상의 소제물이나 전제물은 수송아 지나 숫양이나 어린 양이나 어린 염소 한 마리에 해당하는 제물이며 한 마리 이상 바칠 때에는 소제물과 전제물도 그 짐승의 수에 비례하여 많아져야 한다.
3938,4,132,1314,“너희 이스라엘 사람은 물론 너희 가 운데 사는 외국인이 나 여호와에게 이 향기로운 화제를 드릴 때에도 이 규정을 지키게 하라.
3939,4,132,1516,이것은 너희 이스라엘 사람이나 외국 인이 다 같이 대대로 지켜야 할 규정이다. 내 앞에서는 모든 사람이 평등하므로 너희나 그들에게 동일한 법과 규정이 적용되어야 한다.”
3940,4,132,2224,“그러나 내가 모세를 통해 모든 것을 너희에게 명령한 이후로 너희와 너희 후 세대에 백성 전체가 알지 못하고 내가 명령한 규정을 범하면 온 백성은 수송아지 한 마리를 향기로운 번제로 나 여호와에게 바치고 이 제물과 함께 곡식으로 드리는 소제와 포도주로 드리는 전제를 바쳐야 하며 속죄제물로 숫염소 한 마리를 바쳐야 한다.
3941,4,133,1,이스할의 아들이자 고핫의 손자이며 레위의 증손인 고라가 모세를 대항
3942,4,133,2,"하여 반란을 일으켰다. 여기에는 3명의 르우벤 지파 사람, 곧 엘리압의 아들인 다단과 아비람, 벨렛의 아들인 온, 그리고 잘 알려진 이스라엘 백성의 지도자 250명도 가담되어 있었다."
3943,4,133,3,그들이 모세와 아론에게 몰려와서 말하였다. “당신들은 분수에 지나친 행동을 하였소. 이스라엘 백성은 다 여호와께서 선택한 자들이며 그분은 우리 가운데도 계시는데 어째서 당신들만 잘난 체하시오?”
3944,4,133,4,모세는 그 말을 듣고 땅에 엎드려 기도한 다음
3945,4,133,5,고라와 그 추종자들에게 이렇게 말하였다. “내일 아침 여호와께서 자기에게 속한 자가 누구이며 거룩한 자가 누구인지 보여 주실 것이며 그가 택한 자를 자기에게 가까이 나오게 하실 것이다.
3946,4,133,8,"그러고서 모세는 고라에게 말하였다. “너희 레위인들아, 잘 들어라!"
3947,4,133,9,이스라엘의 하나님이 너희를 이 백성 가운데서 구별하여 자기에게 가까이하게 하시며 여호와의 성막에서 일하게 하시고 모든 사람을 대신하여 그를 섬기게 하신 것을 너희가 작은 일로 생각하느냐?
3948,4,133,10,하나님이 너희 레위인들에게 이런 귀한 일을 맡기셨는데 어째서 너희가 제사장 직분까지 맡으려고 하느냐?
3949,4,133,11,너희는 지금 한패거리가 되어 여호와를 거역하고 있다. 아론이 누구라고 너희가 그를 원망하느냐?”
3950,4,133,12,모세가 사람을 시켜 엘리압의 아들 다단과 아비람을 불러오게 하였으나 그들은 거절하며 이런 전갈을 보냈다. “우리는 가지 않겠소.
3951,4,133,13,당신이 우리를 비옥한 이집트 땅에서 이끌어내어 이 곳 광야에서 죽이려 한 것도 부족하여 이제는 우리 왕까지 되려고 하시오?
3952,4,133,14,당신은 우리를 기름지고 비옥한 땅으로 인도하지 않았고 밭이나 포도원도 주지 않았소. 당신이 우리를 끝까지 속일 작정이오? 우리는 가지 않겠소.”
3953,4,133,15,그러자 모세는 몹시 화가 나서 여호와께 “주는 저들의 예물을 받지 마소서. 나는 그들의 당나귀 한 마리도 뺏은 적이 없으며 그들 가운데 한 사람도 해친 적이 없습니다” 하고 말한 다음
3954,4,133,16,고라에게 이렇게 말하였다. “너와 너의 모든 추종자들은 내일 여호와 앞으로 나오너라. 아론도 거기 나올 것이다.
3955,4,133,17,너의 추종자 250명에게 각각 향로에 향을 담아 여호와 앞에 가져오게 하고 너도 아론과 함께 향로를 가지고 나아오너라.”
3956,4,133,18,그래서 그들은 각자 자기 향로에 불을 담아 향을 피워 가지고 와서 모세와 아론과 함께 성막 입구에 섰다.
3957,4,133,19,그때 고라가 모든 백성을 선동하여 모세와 아론을 대적하려고 하자 갑자기 여호와께서 영광스러운 광채로 모든 사람에게 나타나
3958,4,133,20,모세와 아론에게 말씀하셨다.
3959,4,133,21,“너희는 이 사람들에게서 떠나라. 내가 당장 이들을 죽여 버리겠다.”
3960,4,133,22,"그러나 모세와 아론이 엎드려 “하나님이시여, 모든 생명의 근원이신 하나님이시여, 한 사람이 죄를 지었는데 모든 사람에게 노하십니까?” 하고 애원하자"
3961,4,133,23,여호와께서 모세에게 말씀하셨다.
3962,4,133,24,“너는 백성에게 고라와 다단과 아비람의 천막에서 떠나라고 말하라.”
3963,4,133,25,모세가 일어나 다단과 아비람에게로 가자 이스라엘 지도자들도 뒤따라갔다.
3964,4,133,26,그리고 그는 백성에게 “여러분은 이 악한 자들의 천막에서 떠나고 그들의 물건에 일체 손을 대지 마시오. 그렇지 않으면 여러분도 그들의 죄로 함께 멸망할 것입니다” 하고 말하였다.
3965,4,133,27,그래서 그들은 고라와 다단과 아비람의 천막 주변에서 떠나고 다단과 아비람은 그들의 처자와 함께 나와 그들의 천막 입구에 섰다.
3966,4,133,28,그때 모세가 말하였다. “여러분은 다음 일을 보고 지금까지 내가 한 모든 일이 내 마음대로 한 것이 아니라 여호와께서 나를 보내셔서 하게 한 일임을 알게 될 것입니다.
3967,4,133,29,만일 이 사람들이 여호와의 형벌을 받지 않고 보통 사람처럼 죽으면 여호와께서 나를 보내신 것이 아닙니다.
3968,4,133,30,그러나 만일 여호와께서 새로운 기적으로 땅이 갈라지게 하여 이들과 이들의 모든 소유물을 삼켜 산 채로 깊은 구렁에 빠져 죽게 하시면 여러분은 이 사람들이 정말 여호와를 멸시했다는 것을 알게 될 것입니다.”
3969,4,133,31,모세의 말이 끝나기가 무섭게 다단과 아비람이 서 있는 땅이 갑자기 갈라져
3970,4,133,32,그들과 그 가족들과 고라의 종들과 그들의 모든 소유물을 삼켜 버렸다.
3971,4,133,33,그들이 산 채로 깊은 구렁에 빠지자 갈라진 땅이 다시 합해지고 그들은 생매장 되어 지상에서 영원히 사라졌다.
3972,4,133,34,그 주변에 있던 모든 사람들은 그들의 비명 소리를 듣고 “땅이 우리까지 삼키려 한다!” 하고 소리치며 달아났다.
3973,4,133,35,그리고 여호와께서는 불을 보내 분향하던 고라의 추종자 250명도 태워 죽였다.
3974,4,133,36,여호와께서 모세에게 이렇게 말씀하셨다.
3975,4,133,37,“너는 아론의 아들 제사장 엘르아살에게 타고 있는 불 속에서 향로를 끄집어내어 그 속의 불을 다른 곳에 쏟으라고 하라. 그 향로는 거룩한 것이다.
3976,4,133,38,그들은 자기들의 죄에 대한 대가로 죽었으나 그들의 향로는 나 여호와에게 바쳐진 것이므로 거룩해졌다. 너는 그 향로를 두들겨 제단 표면을 싸는 놋판을 만들어라. 이것이 이스라엘 백성에게 경고가 될 것이다.”
3977,4,133,39,그래서 제사장 엘르아살은 불에 타 죽은 자들이 바친 그 놋향로들을 두들겨 놋판을 만들어서 제단을 쌌는데
3978,4,133,40,그것은 아론의 자손이 아닌 사람은 아무도 여호와께 분향하러 나올 수 없으며 그들 외에 분향하는 자는 누구든지 고라와 그의 추종자들처럼 죽음을 당하게 된다는 경고의 표였다. 이와 같이 그는 여호와께서 모세를 통해 명령하신 대로 하였다.
3979,4,133,41,다음날 모든 이스라엘 백성이 모세와 아론을 원망하며 “당신들이 여호와의 백성을 죽였소” 하고 외쳤다.
3980,4,133,42,그러나 군중들이 몰려와서 모세와 아론에게 항의하고 있을 때에 성막을 바라보니 구름이 성막을 덮고 여호와의 영광의 광채가 나타났다.
3981,4,133,43,모세와 아론이 성막 앞으로 가자
3982,4,133,44,여호와께서 모세에게
3983,4,133,45,“너희는 이 사람들에게서 떠나라. 내가 당장 그들을 죽여 버리겠다” 하고 말씀하셨다. 그때 그 두 사람은 얼굴을 땅에 대고 엎드렸다.
3984,4,133,46,그러고서 모세가 아론에게 말하였다. “형님은 향로를 가져다가 향을 담고 제단 불로 향을 피워 급히 백성들에게 가서 그들을 위해 속죄하십시오. 여호와께서 대단히 노하셔서 무서운 전염병이 발생하였습니다.”
3985,4,133,47,그래서 아론이 모세가 말한 대로 향로를 가지고 백성들에게 달려가 보니 이미 전염병이 번지고 있었다. 그래서 아론이 향을 피워 그들을 위해 속죄하고
3986,4,133,48,죽은 자들과 살아 있는 자들 사이에 섰을 때에 전염병이 그쳤다.
3987,4,133,49,"그러나 고라의 반역으로 죽은 자들 외에 전염병으로 죽은 자만 14,700명이었다."
3988,4,133,50,그렇게 해서 전염병은 그쳤고 아론은 성막 입구에 있는 모세에게 돌아왔다.
3989,4,133,67,"고라와 너희 추종자들아, 너희는 향로 에 불을 담고 여호와 앞에서 향을 피워라. 그러면 우리가 여호와께서 택하신 자가 누구인지 알게 될 것이다. 너희 레위인들이야말로 정말 분수에 지나친 행동을 하고 있다.”"
3990,4,134,1,여호와께서 모세에게 말씀하셨다.
3991,4,134,2,“너는 이스라엘 백성에게 각 지파 지도자들의 지팡이를 가져오게 하여 그 지팡이에 각 지도자의 이름을 쓰고
3992,4,134,3,레위 지파의 지팡이에는 아론의 이름을 써라. 각 지파마다 그 지도자의 지팡이가 하나씩 있어야 한다.
3993,4,134,4,너는 내가 너를 만나는 성막 안의 법궤 앞에 그 지팡이를 두어라.
3994,4,134,5,내가 택한 자의 지팡이에 싹이 날 것이다. 내가 이렇게 해서 이스라엘 백성이 너희에게 원망하는 소리를 그치게 하겠다.”
3995,4,134,6,그래서 모세가 이스라엘 사람들에게 말하자 각 지파의 지도자들이 각자 하나씩 모두 12개의 지팡이를 가져왔는데 그 중에는 아론의 지팡이도 있었다.
3996,4,134,7,모세는 그 모든 지팡이를 성막 안에 있는 여호와의 법궤 앞에 두었다.
3997,4,134,8,다음날 모세가 성막 안으로 들어가 보니 레위 지파를 대표하는 아론의 지팡이에 움이 돋고 순이 나고 꽃이 피어서 익은 살구들이 달려 있었다.
3998,4,134,9,모세가 그 지팡이를 모두 가지고 나와 모든 이스라엘 백성에게 보이자 그들이 다 의심쩍은 눈으로 바라보았다. 그리고 각 지파 지도자들은 각자 자기 지팡이를 가져갔다.
3999,4,134,10,그때 여호와께서 모세에게 말씀하셨다. “너는 아론의 지팡이를 법궤 앞으로 다시 가지고 가서 거기 보관하여 반역하는 자들에게 경고가 되게 하고 그들이 나를 원망하다가 죽는 일이 다시는 없게 하라.”
4000,4,134,11,그래서 모세는 여호와께서 명령하신 대로 하였다.
4001,4,134,12,그러나 이스라엘 백성들은 한탄하며 모세에게 이렇게 말하였다. “우리가 죽게 되었습니다. 이제 우리는 다 망하게 되었습니다.
4002,4,134,13,여호와의 성막에 가까이 가는 자마다 다 죽게 되었으니 우리가 이렇게 전멸되어야 하겠습니까?”
4003,4,135,1,여호와께서 아론에게 말씀하셨다. “성소와 관련된 죄에 대해서는 너와 네 아들들과 네 집안 사람들이 다 같이 책임을 지고 제사장 직분에 관련된 죄에 대해서는 너와 네 아들들만이 책임을 져야 한다.
4004,4,135,2,너는 네 친척인 레위 지파 사람들을 데려다가 너와 함께 일하게 하고 너와 네 아들들이 성막에서 일할 때에 너를 돕게 하여라.
4005,4,135,3,그들은 너에 대한 책임을 다하고 성막의 모든 업무를 수행해야 하지만 성소의 기구나 단에 접근해서는 안 된다. 그렇지 않으면 그들과 너희가 모두 죽게 될 것이다.
4006,4,135,4,그들은 너희를 도와 성막의 모든 일을 할 수 있으나 그 밖의 사람은 너희에게 접근하지 못하게 하라.
4007,4,135,5,성소와 제단에 관한 일은 너와 네 아들들만 해야 한다. 그러면 내가 이스라엘 백성에게 다시는 분노를 터뜨리지 않을 것이다.
4008,4,135,6,나는 이스라엘 백성 가운데서 너희 친척인 레위 사람들을 택하여 너희에게 선물로 주어 나에게 헌신하게 하고 성막 일을 하게 하였다.
4009,4,135,7,그러나 제단과 성소 안의 모든 일에 대한 제사장 직분은 너와 네 아들들만이 수행해야 한다. 이 직분은 내가 너희에게 선물로 준 것이다. 그러므로 다른 사람이 성소에 접근하면 반드시 죽여라.”
4010,4,135,8,여호와께서 아론에게 다시 말씀하셨다. “나에게 가져오는 모든 예물을 너에게 맡긴다. 이스라엘 백성이 나에게 바치는 거룩한 예물을 너와 네 자손에게 영구히 주겠다.
4011,4,135,9,가장 거룩한 예물 중에서 불로 태우지 않은 것은 네 것이다. 그들이 나에게 바치는 예물 가운데 소제물과 속죄제물과 속건제물은 가장 거룩하므로 너와 네 아들들의 몫이다.
4012,4,135,10,너는 이것들을 거룩한 곳에서 먹어라. 이 제물들은 거룩하므로 남자들만 먹어야 한다.
4013,4,135,11,“이 밖에 이스라엘 백성이 들어올려 바친 거제물과 흔들어 바친 요제물도 너의 것이다. 내가 이것들을 네 가족의 양식으로 영구히 주겠다. 그러므로 네 가족 중에 의식상 깨끗한 자는 이 제물을 먹을 수 있다.
4014,4,135,12,“이스라엘 백성이 첫열매로 나에게 바치는 제일 좋은 감람기름과 포도주와 곡식도 내가 너에게 주겠다.
4015,4,135,13,그들이 나에게 바치는 그 땅의 처음 익은 모든 열매가 다 네 것이므로 네 가족 중에 의식상 깨끗한 자는 다 이것들을 먹을 수 있다.
4016,4,135,14,“나 여호와에게 무조건 바치도록 되어 있는 것은 다 네 것이다.
4017,4,135,15,나에게 바치는 모든 생물의 처음 난 것은 사람이나 짐승이나 모두 네 것이다. 그러나 너는 처음 출생한 사람과 처음 난 부정한 짐승에 대해서는 대신 돈으로 받아라.
4018,4,135,16,사람이 태어난 지 개월이 되면 몸값으로 은 57그램을 받아라.
4019,4,135,17,그러나 소나 양이나 염소의 첫새끼에 대해서는 돈으로 대신 받아서는 안 된다. 그것들은 나 여호와에게 완전히 바쳐진 것들이다. 너는 그 피를 단에 뿌리고 그 기름은 불살라 나 여호와를 기쁘게 하는 향기로운 제물이 되게 하라.
4020,4,135,18,흔들어 바친 가슴과 오른쪽 넓적다리와 마찬가지로 그 고기는 네 몫이다.
4021,4,135,19,그리고 이스라엘 백성이 나에게 거룩한 예물로 바치는 것은 내가 영구히 너와 네 자손의 양식으로 주겠다. 이것은 내가 너와 네 후손과 맺는 불변의 계약이다.”
4022,4,135,20,여호와께서 또 아론에게 말씀하셨다. “이스라엘 땅에서 네가 물려받을 유산이나 재산은 아무것도 없다. 그것은 나 여호와가 너의 재산이며 유산이기 때문이다.
4023,4,135,21,“레위 자손이 성막에서 일하는 대가로 내가 이스라엘의 모든 십일조를 그들에게 주겠다.
4024,4,135,22,이제부터 제사장과 레위인을 제외한 일반 사람은 성막에 가까이 가서는 안 된다. 그렇지 않으면 죽음을 당할 것이다.
4025,4,135,23,오직 레위인들만 성막에서 일할 것이며 성막 일을 잘못했을 때는 그들이 책임을 져야 한다. 이것은 너희가 대대로 지켜야 할 규정이다. 레위인은 이스라엘 자손 중에서 물려받을 유산이 없다.
4026,4,135,24,이스라엘 백성이 나에게 바치는 예물의 십일조를 내가 그들에게 유산으로 주었으므로 나는 그들에게 유산이 없을 것이라고 말하였다.”
4027,4,135,27,그러면 내가 그것을 땅에서 처음 거둔 곡식과 포도즙으로 드리는 예물처럼 여기겠다.
4028,4,135,28,이와 같이 너희는 이스라엘 백성에게서 받은 십일조 가운데서 나에게 예물을 바치고 나에게 바친 이 예물을 제사장 아론에게 주어라.
4029,4,135,29,너희는 이스라엘 백성에게서 받은 모든 예물 중에서 가장 좋은 것을 나에게 바쳐야 한다.
4030,4,135,30,백성들이 추수하여 예물을 바치고 남은 것을 갖는 것처럼 너희 레위인들도 제일 좋은 것을 바치고 남은 것은 너희가 가져라.
4031,4,135,31,이것은 너희가 성막에서 일한 대가로 받는 것이므로 너희와 너희 가족이 어디서든지 먹을 수 있다.
4032,4,135,32,너희가 가장 좋은 것을 나에게 바친 후에는 그 나머지를 먹어도 죄가 되지 않지만 너희가 그것을 바치기 전에 이스라엘 백성이 드린 거룩한 예물을 먹어 더럽히면 죽음을 면치 못할 것이다.”
4033,4,135,2526,여호와께서 모세를 통하여 레위인들 에게 이렇게 말씀하셨다. “너희는 내가 너희 유산으로 준 십일조를 이스라엘 백성에게서 받으면 그것의 십일조를 다시 나 여호와에게 예물로 바쳐라.
4034,4,136,1,여호와께서 모세와 아론에게 말씀하셨다.
4035,4,136,2,“이것은 나 여호와가 명령하는 법의 규정이다. 너희는 이스라엘 백성에게 흠이나 결점이 없고 아직 멍에를 메어 보지 않은 붉은 암송아지 한 마리를 끌고 오게 하여
4036,4,136,3,그것을 제사장 엘르아살에게 주어라. 그 송아지는 진영 밖으로 끌고 가 그가 보는 데서 잡아야 한다.
4037,4,136,4,그런 다음 엘르아살은 손가락으로 그 피를 찍어 성막 정면을 향하여 일곱 번 뿌릴 것이며
4038,4,136,5,그 송아지는 그가 지켜 보는 가운데서 가죽과 고기와 피와 내장을 포함하여 고스란히 불사르게 하여라.
4039,4,136,6,그리고 제사장은 백향목과 우슬초와 홍색 실을 가져다가 송아지가 타고 있는 불 속에 던질 것이며
4040,4,136,7,그 후에 그의 옷을 빨고 목욕을 해야 한다. 그런 다음에는 그가 진영에 들어갈 수 있으나 저녁까지는 부정할 것이다.
4041,4,136,8,그 송아지를 불사르는 사람도 그의 옷을 빨고 목욕을 해야 한다. 그러나 그도 저녁까지는 부정할 것이다.
4042,4,136,9,그리고 의식상 깨끗한 자가 그 송아지의 재를 거두어 진영 밖 깨끗한 곳에 둘 것이며 이 재는 그 곳에 두었다가 이스라엘 백성이 부정을 없애는 물을 만드는 데 사용하도록 하라. 이것은 죄를 씻기 위해서이다.
4043,4,136,10,그 암송아지 재를 거둔 자도 옷을 빨아야 한다. 그러나 그도 저녁까지는 부정할 것이다. 이것은 이스라엘 백성과 그들 가운데 사는 외국인이 영원히 지켜야 할 규정이다.
4044,4,136,11,“누구든지 사람의 시체를 만진 자는 7일 동안 부정할 것이다.
4045,4,136,12,그러므로 그는 시체를 만진 지 3일째 되는 날과 7일째 되는 날에 정결하게 하는 그 물로 자신을 깨끗이 해야 한다. 그러면 그가 깨끗하게 될 것이다. 그러나 만일 그가 3일째 되는 날과 7일째 되는 날에 그렇게 하지 않으면 그는 깨끗해지지 않을 것이다.
4046,4,136,13,누구든지 시체를 만지고 자신을 깨끗하게 하지 않는 사람은 나 여호와의 성막을 더럽히는 자이므로 그 사람은 이스라엘 백성 가운데서 제거되어야 한다. 그것은 그가 정결하게 하는 물을 자기 몸에 뿌리지 않아서 깨끗해지지 못하고 그 부정이 그대로 있기 때문이다.
4047,4,136,14,“천막 안에서 사람이 죽을 때 그 천막에 들어가는 사람과 그 천막 안에 있는 사람은 7일 동안 부정할 것이며
4048,4,136,15,그 천막 안의 뚜껑을 덮어 놓지 않은 모든 그릇도 부정할 것이다.
4049,4,136,16,만일 들에서 어떤 사람이 전쟁에 죽은 사람이나 자연사 한 사람의 시체를 만지면 7일 동안 부정할 것이며 또 사람의 뼈나 무덤을 만진 자도 7일 동안 부정할 것이다.
4050,4,136,17,“부정한 사람을 다시 깨끗하게 하려면 불에 태운 그 붉은 암송아지의 재를 가져다가 그릇에 담고 거기에 샘물을 부어라.
4051,4,136,18,그리고 의식상 깨끗한 사람이 우슬초를 가지고 그 물을 찍어 천막과 그 안에 있는 모든 물건과 거기에 있다가 부정하게 된 사람에게 뿌리고 또 사람의 뼈나 시체나 무덤을 만진 사람에게 뿌려야 한다.
4052,4,136,19,3일째 되는 날과 7일째 되는 날에 깨끗한 사람이 그 물을 부정한 사람에게 뿌려 7일째 되는 날에 그를 깨끗하게 할 것이며 그 사람은 자기 옷을 빨고 목욕을 해야 한다. 그러면 그 날 저녁에 그가 깨끗해질 것이다.
4053,4,136,20,“그러나 부정하면서도 자신을 깨끗하게 하지 않는 자는 백성 가운데서 제거될 것이다. 이것은 그가 나 여호와의 성소를 더럽혔기 때문이다. 정결하게 하는 물을 그에게 뿌리지 않았으므로 그 부정이 그대로 있다.
4054,4,136,21,이것은 너희가 영원히 지켜야 할 규정이다. 그리고 그 물을 뿌린 사람도 그 후에 자기 옷을 빨아야 한다. 누구든지 그 물을 만지는 사람은 저녁까지 부정할 것이다.
4055,4,136,22,또 그 부정한 사람이 만지는 것은 무엇이든지 부정할 것이며 부정한 사람이 만진 것을 만지는 자도 저녁까지 부정할 것이다.”
4056,4,137,1,이스라엘 백성은 월에 진 광야에 도착하여 가데스에서 진을 쳤으며 거기서 미리암이 죽어 장사하였다.
4057,4,137,2,그 곳에는 물이 없었기 때문에 백성들이 모세와 아론에게 몰려와
4058,4,137,3,이렇게 항의하였다. “여호와께서 우리 형제들을 죽이실 때 우리가 함께 죽지 못한 것이 한스럽소!
4059,4,137,4,어째서 당신들이 우리를 이 광야로 끌고 와서 우리 짐승들과 함께 우리를 죽이려 하시오?
